DEPTH,CALS,DEVI,DRHO,FC13,FC24,FCAL,TENS,HTEN,MRES,MTEM,NPHI,LLD,LLS,SPED,PEF,MSFL,SP,GR,RHOB,DT
1778.4903,13.7477,38.5738,0.0084,12.4618,13.5985,13.0301,3334.805,1511.991,0.0519,61.8941,0.2651,1.4102,0.6787,676.3963,3.3641,0.5393,61.9842,22.3265,2.2761,81.7535
1778.6427,14.0246,38.5399,0.0202,12.9289,14.4797,13.7043,3346.353,1529.498,0.0519,61.8728,0.266,1.2329,0.6671,674.3864,3,0.7192,62.2714,21.4606,2.3143,81.1755
1778.7951,14.4999,38.5272,0.0298,13.5,15,14,3340.713,1533.216,0.0519,61.8537,0.2585,1.0952,0.6584,678.1465,3,1.1641,62.2963,22.0711,2.3549,81.3877
1778.9475,15.4092,38.5135,0.0438,13.5,15,14,3348.77,1530.043,0.0519,61.8499,0.2624,0.9961,0.6612,678.1465,3,0.8859,62.4836,20.848,2.4146,80.6282
1779.0998,16,38.4944,0.0213,13.5,15,14,3364.077,1541.08,0.052,61.8328,0.245,0.9413,0.6715,677.5005,3,0.9319,62.6085,19.1103,2.4403,77.5598
1779.2522,16,38.4835,0.0153,13.5,15,14,3359.78,1542.51,0.052,61.8217,0.2402,0.9421,0.6831,680.2829,3,1.0027,62.7208,19.372,2.496,74.5887
1779.4046,16,38.4813,0.0123,13.5,15,14,3360.317,1539.747,0.0521,61.8448,0.2205,0.9474,0.6897,675.5626,3,1.0091,62.6958,19.889,2.5392,73.1
1779.557,16,38.4788,0.0091,13.5,15,14,3364.883,1531.689,0.0521,61.8765,0.2207,0.9552,0.6933,679.4861,3,0.9899,62.6459,19.4529,2.5691,71.3651
1779.7094,15.3658,38.4664,0.0026,13.5,14.3735,14,3353.604,1529.686,0.0521,61.8861,0.2185,0.9742,0.7058,679.4861,3,0.8142,62.6833,20.3511,2.581,71.9525
1779.8618,14.1965,38.4552,0.0072,12.7663,13.5301,13.1482,3339.102,1496.8,0.0522,61.9062,0.2397,1.0133,0.731,679.6896,3,0.8999,62.4961,21.1295,2.6447,75.7797
1780.0142,13.0309,38.4416,0.042,12.3502,12.7117,12.531,3328.359,1481.018,0.0522,61.9159,0.2391,1.0703,0.7687,682.1125,3,0.9031,62.7582,21.8809,2.7,77.3848
1780.1666,12.6569,38.4318,0.1,12.2336,12.5333,12.3834,3320.303,1478.099,0.0522,61.9039,0.2377,1.1213,0.8061,680.3004,3,1.0229,62.8706,22.4238,2.7,78.5717
1780.319,12.6563,38.4271,0.1,12.2656,12.5596,12.4126,3322.988,1497.588,0.0522,61.8987,0.2317,1.1428,0.8251,680.2374,3,0.8204,63.1453,21.9005,2.7,78.7964
1780.4714,12.6612,38.4214,0.1,12.3406,12.5864,12.4635,3360.317,1510.111,0.0522,61.9015,0.2334,1.125,0.8182,674.8638,3,0.8358,63.1453,20.649,2.7,79.8715
1780.6238,12.6656,38.4133,0.0133,12.3506,12.6377,12.4941,3389.053,1544.203,0.0522,61.8952,0.2257,1.0988,0.7998,674.8638,3,0.7935,63.2951,19.3274,2.7,80.908
1780.7762,12.6726,38.4059,-0.0202,12.3956,12.7057,12.5506,3365.151,1564.549,0.0522,61.9001,0.2265,1.0698,0.7806,680.0484,3.7274,0.8959,62.933,18.6741,2.4159,81.4085
1780.9286,12.6854,38.3973,-0.0222,12.4248,12.8062,12.6155,3367.3,1539.507,0.0522,61.9117,0.2122,1.0529,0.7703,677.0309,4.0617,1.0578,62.8831,17.4112,2.3983,80.558
1781.081,12.6996,38.3858,-0.0226,12.4153,12.8012,12.6082,3380.996,1557.523,0.0522,61.9254,0.2174,1.0423,0.7649,677.3144,4.1694,1.0342,62.6085,17.0623,2.4078,79.3658
1781.2334,12.709,38.3774,-0.024,12.3985,12.7783,12.5884,3410.806,1572.732,0.0522,61.9232,0.2033,1.0434,0.7667,677.1222,4.4349,0.942,62.3837,18.8891,2.414,78.4146
1781.3858,12.7184,38.3756,-0.0273,12.3405,12.7295,12.535,3419.131,1611.054,0.0522,61.8979,0.2071,1.0476,0.7702,677.1222,4.5794,0.8073,62.1965,20.4478,2.4183,77.8696
1781.5382,12.7235,38.3741,-0.0213,12.3376,12.6935,12.5156,3421.011,1609.998,0.0523,61.8711,0.2071,1.0612,0.7746,678.1649,4.5606,0.9502,62.0966,18.8387,2.427,78.1143
1781.6906,12.7121,38.3717,-0.0193,12.2923,12.6192,12.4558,3404.092,1597.384,0.0523,61.8577,0.2232,1.0895,0.7692,676.5457,4.3547,0.8201,61.9093,20.7798,2.415,79.661
1781.843,12.6979,38.3633,-0.0207,12.2413,12.5577,12.3995,3382.07,1554.565,0.0523,61.8412,0.2256,1.1244,0.7703,681.2931,4.1986,0.75,62.0342,20.6838,2.3905,80.8496
1781.9954,12.6857,38.3534,-0.0242,12.1787,12.5184,12.3485,3372.402,1553.651,0.0523,61.8431,0.2266,1.0454,0.7656,680.832,4.2662,0.7636,62.4087,20.3767,2.3684,81.1773
1782.1478,12.6728,38.3507,-0.0219,12.1797,12.5332,12.3564,3378.848,1553.68,0.0523,61.8675,0.2278,1.0788,0.7357,680.832,4.4605,0.7571,62.8706,19.4507,2.3776,82.336
1782.3002,12.6585,38.3486,-0.0278,12.1567,12.56,12.3584,3387.173,1562.069,0.0524,61.9202,0.219,1.1095,0.6701,677.2474,4.7114,0.9333,63.395,21.5721,2.3668,82.4145
1782.4526,12.6573,38.3439,-0.0318,12.102,12.5749,12.3385,3385.83,1555.305,0.0524,61.9373,0.2149,1.2025,0.625,679.4486,4.7657,0.9054,63.782,19.9151,2.3711,81.2055
1782.605,12.659,38.3442,-0.0325,12.0395,12.5536,12.2966,3360.854,1538.19,0.0525,61.9409,0.2132,1.2456,0.6128,675.6375,4.7445,0.9703,64.0192,21.3192,2.3704,80.0905
1782.7574,12.6601,38.3431,-0.0253,12.0544,12.4942,12.2743,3321.646,1504.022,0.0526,61.9603,0.2064,1.2947,0.6347,676.9083,4.6227,1.0722,64.1191,20.0677,2.3916,78.6122
1782.9098,12.6637,38.3402,-0.0211,12.1428,12.4657,12.3042,3331.851,1495.54,0.0526,61.9696,0.2054,1.3407,0.6471,676.9083,4.5392,0.9057,63.7321,21.1055,2.403,78.0285
1783.0622,12.6683,38.339,-0.019,12.25,12.4782,12.3641,3418.057,1542.841,0.0528,61.9275,0.2042,1.3555,0.6547,673.3481,4.5546,0.8268,63.4948,20.2313,2.4069,78.5164
1783.2146,12.6716,38.3399,-0.017,12.3009,12.5211,12.411,3448.403,1632.601,0.0529,61.8985,0.2128,1.3548,0.6534,680.7209,4.6562,0.8737,63.1078,20.7633,2.4109,79.5308
1783.367,12.6745,38.3368,-0.016,12.2965,12.5425,12.4195,3394.155,1617.636,0.0529,61.9099,0.2216,1.3467,0.6521,680.9553,4.7875,0.8651,62.5835,20.5017,2.4005,80.575
1783.5194,12.6762,38.3436,-0.0217,12.2753,12.5702,12.4228,3345.01,1536.99,0.0529,61.8939,0.2272,1.3391,0.6507,684.5515,4.9278,0.8084,62.0591,20.9377,2.3939,80.975
1783.6718,12.6762,38.3479,-0.0426,12.2469,12.6112,12.4291,3361.929,1503.667,0.0529,61.8733,0.2401,1.3389,0.656,681.6583,5.4829,1.6072,61.8219,19.5423,2.4057,81.0509
1783.8242,12.6765,38.3403,-0.0287,12.2314,12.6253,12.4283,3372.134,1511.536,0.0528,61.874,0.2412,1.3397,0.6602,681.6583,5.878,0.9876,61.4349,20.7981,2.4676,81.4239
1783.9766,12.6765,38.3368,-0.026,12.2127,12.5798,12.3963,3357.363,1506.717,0.0528,61.8782,0.2522,1.3424,0.6664,677.0521,6.0339,1.1257,61.3849,20.7087,2.4932,80.3531
1784.129,12.6765,38.335,-0.0339,12.2048,12.5057,12.3552,3328.359,1487.398,0.0528,61.8719,0.2308,1.3381,0.6682,672.9788,5.4926,0.8931,61.4724,19.8386,2.4468,79.628
1784.2814,12.6765,38.3477,-0.0372,12.1808,12.4657,12.3233,3315.737,1479.231,0.0528,61.8769,0.2293,1.332,0.6712,672.3776,5.1822,0.8142,61.5348,19.9134,2.3989,79.7022
1784.4338,12.6765,38.3628,-0.0122,12.1674,12.4759,12.3216,3340.713,1504.209,0.0528,61.8773,0.2157,1.3286,0.6753,669.9026,4.8318,0.8476,61.41,21.2216,2.4088,79.51
1784.5862,12.6765,38.3583,-0.0161,12.1652,12.52,12.3426,3371.865,1536.017,0.0528,61.8915,0.2174,1.3292,0.6785,669.9026,4.7001,0.8306,61.3226,20.9809,2.3942,80.2234
1784.7386,12.6765,38.3555,-0.0101,12.1423,12.5606,12.3514,3366.763,1538.824,0.0528,61.9293,0.2172,1.3401,0.6845,670.5743,4.4704,1.0105,61.0354,22.0536,2.4077,79.9879
1784.891,12.6765,38.3627,-0.0122,12.1054,12.5809,12.3431,3357.9,1531.703,0.0529,61.9223,0.2282,1.3398,0.6835,671.6214,4.3673,0.9105,60.8607,23.7958,2.4047,79.6488
1785.0434,12.6765,38.3553,-0.0118,12.0807,12.5627,12.3217,3345.278,1512.951,0.0529,61.9459,0.2132,1.3371,0.6822,672.5897,4.3107,0.8395,60.561,24.8548,2.4081,79.0633
1785.1958,12.6765,38.3577,-0.0128,12.1152,12.5334,12.3243,3347.695,1521.196,0.0529,61.9641,0.2144,1.3388,0.6862,674.7626,4.3548,0.8901,60.4986,24.7088,2.399,79.3993
1785.3482,12.6765,38.3567,-0.0138,12.1583,12.5043,12.3313,3350.112,1516.315,0.0529,61.9612,0.2198,1.3458,0.694,674.7626,4.4696,0.8731,60.4487,22.6252,2.3916,80.3579
1785.5006,12.6765,38.3572,-0.0161,12.2001,12.5004,12.3503,3352.529,1511.753,0.053,61.9441,0.2448,1.35,0.7,675.4944,4.4841,0.827,60.4362,21.7204,2.3871,80.6108
1785.653,12.6765,38.3641,-0.0164,12.1959,12.5158,12.3559,3357.363,1518.886,0.053,61.9163,0.2446,1.3501,0.7003,681.2813,4.2587,1.0714,60.2863,21.982,2.3878,80.9923
1785.8054,12.6765,38.3723,-0.0166,12.1848,12.5439,12.3643,3350.112,1511.442,0.053,61.8918,0.2307,1.3473,0.6969,686.834,4.028,1.075,60.3238,22.1106,2.4016,79.8808
1785.9578,12.6765,38.3753,-0.0144,12.1578,12.5687,12.3633,3342.324,1512.281,0.0529,61.9058,0.211,1.351,0.6975,680.3537,4.0296,0.9647,60.3613,21.0379,2.4227,78.8227
1786.1102,12.6765,38.3589,-0.0153,12.1526,12.5812,12.3669,3346.353,1517.445,0.0529,61.9014,0.1967,1.3523,0.6995,685.2043,4.3258,0.9891,60.3613,22.0213,2.4243,78.2149
1786.2626,12.6765,38.3253,-0.0138,12.164,12.5712,12.3676,3348.232,1522.452,0.0529,61.9235,0.2034,1.3426,0.6982,685.2043,4.5046,1.0261,60.4112,22.6317,2.4188,78.1744
1786.415,12.6765,38.3395,-0.0147,12.1927,12.5492,12.371,3353.335,1523.963,0.0529,61.9404,0.223,1.3253,0.6941,688.3447,4.6304,0.9527,60.4362,21.16,2.4074,78.5549
1786.5674,12.6765,38.3793,-0.0137,12.2233,12.5259,12.3746,3352.261,1522.988,0.053,61.9311,0.219,1.3097,0.6883,690.6122,4.6636,1.1457,60.2739,21.0314,2.4118,78.6179
1786.7198,12.6765,38.3806,-0.0153,12.2335,12.5364,12.385,3354.409,1517.81,0.0529,61.9023,0.2151,1.3065,0.6882,688.6219,4.817,0.9758,60.1989,22.1041,2.4041,78.6851
1786.8722,12.6765,38.3759,-0.0159,12.2071,12.5548,12.3809,3357.9,1522.427,0.0529,61.9117,0.22,1.3236,0.6938,688.2706,4.7895,1.0362,60.0866,23.892,2.4034,78.0387
1787.0246,12.6765,38.3677,-0.018,12.1818,12.5956,12.3887,3351.724,1521.664,0.0529,61.8819,0.2273,1.3447,0.7049,688.2706,4.623,0.932,60.3113,23.7623,2.4054,78.1695
1787.177,12.6765,38.3561,-0.0185,12.163,12.6089,12.386,3356.289,1531.795,0.0529,61.888,0.2226,1.3466,0.7098,691.7953,4.339,0.9379,60.2614,24.3619,2.4108,78.6995
1787.3294,12.6765,38.3534,-0.0203,12.1715,12.6096,12.3906,3371.597,1534.86,0.0528,61.8706,0.2183,1.3396,0.7091,687.2163,4.1197,0.9462,60.4362,23.8647,2.4087,78.6464
1787.4818,12.6765,38.3588,-0.0218,12.1942,12.5626,12.3784,3380.728,1539.159,0.0529,61.8811,0.2197,1.325,0.7033,693.2256,4.0789,0.9299,60.4611,23.4178,2.3937,79.7576
1787.6342,12.6765,38.3671,-0.0178,12.2484,12.5206,12.3845,3376.162,1537.563,0.0528,61.8954,0.2178,1.3231,0.7024,691.7673,4.1838,1.0076,60.4986,23.5029,2.405,79.5967
1787.7866,12.6765,38.3691,-0.0165,12.2967,12.5061,12.4014,3362.466,1531.875,0.0528,61.907,0.2181,1.3114,0.7011,691.7673,4.4606,1.0118,60.1241,24.7664,2.4113,79.4719
1787.939,12.6765,38.3703,-0.0149,12.3132,12.5236,12.4184,3363.809,1529.167,0.0529,61.9328,0.222,1.3069,0.7005,692.9656,4.6712,0.996,59.9867,24.3456,2.4195,79.6467
1788.0914,12.6765,38.3663,-0.0133,12.287,12.5427,12.4148,3379.922,1535.403,0.0529,61.9502,0.2257,1.3057,0.697,687.3925,4.8176,0.9534,59.6746,25.6865,2.4097,78.975
1788.2438,12.6765,38.3446,-0.016,12.2243,12.5473,12.3858,3390.664,1533.722,0.0529,61.9672,0.2201,1.2921,0.6883,687.4163,4.7394,0.9462,59.4998,26.1923,2.3947,79.2683
1788.3962,12.6765,38.3377,-0.0197,12.1667,12.5692,12.368,3383.145,1536.386,0.0529,61.9391,0.2155,1.2775,0.6755,687.4163,4.7505,0.824,59.2252,25.9764,2.3816,79.2609
1788.5486,12.684,38.3634,-0.0225,12.1182,12.5905,12.3544,3366.763,1529.029,0.0529,61.9404,0.2053,1.2615,0.6645,688.9611,4.8397,0.8642,59.0878,25.5403,2.3727,79.0734
1788.701,12.6935,38.3701,-0.0225,12.1253,12.6188,12.372,3364.614,1524.78,0.0529,61.9309,0.198,1.2558,0.656,687.4877,5.1434,0.9506,58.9006,25.4378,2.3645,79.1
1788.8534,12.7029,38.3808,-0.0238,12.1374,12.6335,12.3855,3371.06,1524.588,0.0528,61.9582,0.1933,1.2457,0.6507,684.4514,5.1689,0.9424,58.9505,24.8557,2.3616,79.2802
1789.0058,12.7123,38.3898,-0.0249,12.1489,12.6543,12.4016,3377.236,1527.92,0.0528,61.9524,0.2029,1.2388,0.6494,683.0675,4.893,0.9592,58.938,25.0301,2.3631,78.9663
1789.1581,12.7217,38.3936,-0.0243,12.1368,12.6621,12.3995,3378.848,1530.664,0.0528,61.9798,0.2023,1.226,0.6491,683.0675,4.4411,1.0264,59.0129,25.7278,2.3759,77.7294
1789.3105,12.7235,38.3905,-0.0223,12.1295,12.665,12.3972,3368.643,1520.784,0.0528,61.9669,0.2068,1.2277,0.6498,684.4867,4.1491,0.9855,59.1752,25.9417,2.3877,77.2134
1789.4629,12.7235,38.3907,-0.0205,12.1272,12.6683,12.3977,3354.409,1511.628,0.0527,61.9444,0.2025,1.2419,0.6512,678.9159,4.0925,0.896,59.2002,27.7171,2.3909,77.1384
1789.6153,12.7243,38.3951,-0.0185,12.1463,12.6741,12.4102,3343.398,1499.204,0.0527,61.9244,0.2113,1.2655,0.654,679.6001,4.0608,0.9576,59.0504,28.502,2.3925,77.3094
1789.7677,12.7337,38.3981,-0.0147,12.1671,12.6844,12.4258,3350.112,1512.473,0.0526,61.9198,0.2075,1.2805,0.6567,680.4915,4.2109,0.9513,59.0005,27.7171,2.3916,78.4562
1789.9201,12.7431,38.4126,-0.0128,12.2323,12.7069,12.4696,3364.077,1523.125,0.0526,61.9123,0.2049,1.2864,0.6584,680.4915,4.4321,0.8614,58.8631,26.7245,2.3969,78.2696
1790.0725,12.7525,38.4198,-0.0112,12.2957,12.7436,12.5197,3368.643,1536.712,0.0526,61.9258,0.2082,1.2951,0.6612,672.5088,4.7635,0.8979,58.7133,26.9467,2.3878,77.9438
1790.2249,12.7619,38.4187,-0.0139,12.3795,12.7892,12.5843,3362.466,1536.673,0.0526,61.9419,0.2211,1.294,0.6595,674.0218,4.885,0.8529,58.7632,28.0535,2.3799,77.6463
1790.3773,12.7706,38.4258,-0.0165,12.4079,12.8198,12.6138,3367.031,1531.96,0.0526,61.9703,0.2212,1.2887,0.6516,675.9926,4.8911,0.85,58.9255,28.0535,2.3628,79.5377
1790.5297,12.7649,38.4392,-0.0254,12.4307,12.836,12.6334,3355.215,1536.1,0.0527,61.9402,0.2219,1.2551,0.6381,678.5607,5.0017,0.6358,58.8881,28.1581,2.3663,79.7752
1790.6821,12.7548,38.4466,-0.0364,12.4446,12.8262,12.6354,3340.444,1531.228,0.0527,61.9537,0.2212,1.2255,0.6279,672.761,5.1829,0.9775,59.0379,28.1914,2.3793,79.1145
1790.8345,12.7381,38.4485,-0.031,12.4607,12.7971,12.6289,3364.614,1542.959,0.0528,61.9501,0.2216,1.1989,0.6239,672.761,5.3543,0.9175,59.1128,28.8205,2.4228,77.8189
1790.9869,12.7193,38.4643,-0.0355,12.433,12.7554,12.5942,3380.19,1576.036,0.0528,61.9497,0.2183,1.1994,0.6283,677.1212,5.1585,1.0431,59.4,26.9849,2.4161,76.4882
1791.1393,12.7005,38.4808,-0.0394,12.3634,12.7109,12.5371,3407.852,1590.508,0.0527,61.9025,0.2147,1.2139,0.6375,673.6499,4.8642,0.9168,59.375,26.1128,2.3975,74.6867
1791.2917,12.6873,38.4764,-0.0328,12.3153,12.6696,12.4924,3413.491,1598.811,0.0527,61.937,0.2094,1.2337,0.6504,681.0577,4.5412,1.8111,59.4998,27.578,2.3953,73.8155
1791.4441,12.6786,38.4847,-0.0188,12.3042,12.647,12.4756,3390.127,1583.813,0.0526,61.9202,0.2004,1.2589,0.6659,681.5241,4.4649,2.4565,59.4499,27.4596,2.4128,72.5719
1791.5965,12.6765,38.4949,-0.0171,12.3338,12.6822,12.508,3362.466,1545.593,0.0526,61.9264,0.1983,1.3081,0.6952,681.5241,4.4783,1.2223,59.2376,27.3319,2.4109,72.3752
1791.7489,12.6765,38.5025,-0.0109,12.3953,12.7101,12.5527,3363.271,1530.839,0.0526,61.9322,0.1992,1.3546,0.7234,684.9929,4.419,1.6962,58.9755,30.7851,2.4114,72.7561
1791.9013,12.6765,38.5199,-0.011,12.4616,12.7133,12.5874,3357.632,1534.201,0.0526,61.9359,0.2051,1.3902,0.7469,682.9235,4.2496,0.6482,59.0629,32.7038,2.403,75.7509
1792.0537,12.6765,38.5428,-0.0093,12.5206,12.6783,12.5994,3363.809,1536.589,0.0527,61.9276,0.2188,1.3867,0.7492,677.1111,4.0721,0.817,58.9505,34.3608,2.4031,76.8493
1792.2061,12.6765,38.5648,-0.0104,12.5081,12.652,12.58,3368.105,1543.738,0.0528,61.9171,0.2228,1.3848,0.7521,676.7153,4.0082,0.7974,58.9255,37.0084,2.3961,77.8977
1792.3585,12.6765,38.5779,-0.0112,12.4928,12.6579,12.5753,3376.162,1541.827,0.0528,61.9277,0.2212,1.3844,0.7548,676.7153,4.0766,1.2936,59.2127,36.8558,2.4125,76.6479
1792.5109,12.6765,38.5815,-0.015,12.4978,12.7171,12.6075,3363.54,1536.525,0.0528,61.9297,0.216,1.4052,0.7723,677.9619,4.2162,1.2381,59.2002,34.5363,2.4276,75.4048
1792.6633,12.6765,38.597,-0.0181,12.5699,12.8092,12.6895,3347.158,1513.76,0.0527,61.9681,0.1987,1.4299,0.7926,675.528,4.3468,1.1304,59.0005,33.7514,2.4393,73.7824
1792.8157,12.6691,38.62,-0.0181,12.6475,12.8841,12.7658,3305.801,1469.175,0.0526,61.9704,0.1933,1.4474,0.8099,672.5577,4.3818,1.0195,59.0254,31.135,2.4393,73.3725
1792.9681,12.6426,38.6417,-0.0157,12.7017,12.8976,12.7996,3249.941,1436.764,0.0524,62.0026,0.2016,1.4255,0.8024,668.2261,4.2657,1.0313,59.35,28.693,2.4323,73.9164
1793.1205,12.6144,38.6598,-0.0163,12.7165,12.892,12.8042,3269.814,1447.951,0.0524,62.0056,0.2107,1.4088,0.796,668.2261,4.2668,1.3696,59.4124,28.8675,2.4363,75.8071
1793.2729,12.5862,38.6899,-0.0087,12.7418,12.9151,12.8285,3428.799,1605.076,0.0524,62.0348,0.2307,1.4098,0.7977,654.503,4.4942,1.061,59.812,28.4625,2.4675,76.2348
1793.4253,12.5579,38.7105,-0.0047,12.73,12.95,12.84,3575.967,1795.69,0.0525,62.0405,0.2208,1.4122,0.8021,655.2314,4.902,1.0502,60.2364,29.5091,2.4832,79.2415
1793.5777,12.5281,38.7209,-0.0081,12.6268,12.9381,12.7824,3534.341,1850.456,0.0527,62.0584,0.2276,1.4283,0.8136,659.0535,5.0596,0.8766,60.4487,31.515,2.4743,81.1697
1793.7301,12.5169,38.7431,-0.0139,12.4589,12.8813,12.6701,3478.75,1760.982,0.0528,62.0571,0.219,1.4196,0.8125,666.5607,4.9685,0.8572,60.4112,32.2127,2.4227,80.9357
1793.8825,12.5075,38.7722,-0.0183,12.33,12.8094,12.5697,3421.011,1680.858,0.053,62.0517,0.2131,1.4293,0.8207,670.5198,4.8765,1.2417,60.3987,31.3821,2.4063,79.7622
1794.0349,12.4981,38.8077,-0.0216,12.2946,12.7774,12.536,3351.724,1602.056,0.053,62.0356,0.1993,1.4398,0.8276,670.5198,4.9425,1.3971,60.2489,30.7405,2.3904,83.0731
1794.1873,12.4887,38.8299,-0.0165,12.3418,12.7846,12.5632,3351.455,1547.959,0.0529,62.0442,0.1845,1.4651,0.8431,670.7945,4.907,1.4265,59.9493,29.4551,2.4137,92.7434
1794.3397,12.4882,38.8397,-0.0357,12.4429,12.8817,12.6623,3404.629,1568.894,0.0528,62.048,0.1895,1.4944,0.8565,664.1088,4.6472,0.8651,60.0616,28.9318,2.4265,94.15
1794.4921,12.4882,38.8686,-0.0466,12.5006,12.9184,12.7095,3421.816,1609.783,0.0527,62.0572,0.1895,1.5014,0.8571,662.4748,4.5298,1.2029,60.0242,28.1818,2.4283,75.3963
1794.6445,12.4882,38.8993,-0.0278,12.4667,12.9587,12.7127,3401.675,1602.289,0.0526,62.0836,0.2002,1.4693,0.8354,662.3395,4.5486,0.5485,59.9493,28.9252,2.4465,77.7312
1794.7969,12.4882,38.9219,-0.038,12.365,12.9487,12.6568,3358.438,1565.873,0.0527,62.087,0.2125,1.4536,0.8258,662.3395,4.7631,0.819,59.9742,28.6636,2.395,79.9389
1794.9493,12.4935,38.9465,-0.0375,12.3306,13.0273,12.6789,3302.847,1520.363,0.0527,62.0756,0.229,1.4309,0.8131,666.7169,4.5949,1.4724,60.1365,26.8757,2.3806,86.1748
1795.1017,12.5029,38.9761,-0.0092,12.3677,13.0894,12.7286,3293.716,1505.57,0.0527,62.0748,0.2353,1.4903,0.808,661.9335,4.5261,0.9106,59.9493,24.8698,2.4086,98.1369
1795.2541,12.5144,39.0074,-0.0027,12.4091,13.1212,12.7651,3405.166,1581.365,0.0528,62.0673,0.2154,1.5116,0.8052,652.4172,4.3337,1.3607,60.0367,24.8349,2.4375,105.5474
1795.4065,12.541,39.0363,-0.0083,12.4217,13.1258,12.7737,3547.769,1733.52,0.0527,62.0691,0.1964,1.529,0.8003,647.5833,4.4598,1.3397,60.0741,24.048,2.4471,95.5948
1795.5589,12.5791,39.0558,-0.0062,12.4252,13.133,12.7791,3562.808,1834.224,0.0526,62.0827,0.1932,1.4984,0.804,651.3004,4.5086,1.1826,60.0117,23.8445,2.4484,85.9795
1795.7113,12.6284,39.0796,-0.0079,12.4366,13.1514,12.794,3561.465,1832.426,0.0525,62.067,0.2148,1.4824,0.7929,651.3004,4.5947,0.8453,60.0117,24.6958,2.422,78.5118
1795.8637,12.6754,39.1106,-0.0104,12.432,13.172,12.802,3540.249,1814.104,0.0525,62.0613,0.2337,1.4568,0.7867,651.3695,4.5818,1.391,59.9992,23.9981,2.4036,79.4625
1796.0161,12.7265,39.1348,-0.0091,12.4017,13.2162,12.809,3484.121,1757.237,0.0525,62.0844,0.2503,1.4195,0.7892,662.4515,4.6303,1.6779,59.8244,24.5153,2.403,79.2681
1796.1685,12.7658,39.1699,-0.0079,12.3619,13.2735,12.8177,3420.205,1669.787,0.0525,62.0796,0.2534,1.388,0.7698,660.7211,4.8039,0.95,59.9368,22.0754,2.424,86.8307
1796.3209,12.7936,39.1918,-0.0083,12.373,13.3354,12.8542,3398.721,1587.754,0.0525,62.0887,0.247,1.3907,0.7574,668.2654,4.8942,1.3044,59.812,21.2323,2.4343,96.9262
1796.4733,12.8049,39.2117,-0.0132,12.4261,13.414,12.9201,3409.731,1580.701,0.0525,62.0963,0.2375,1.4194,0.7437,664.6739,4.8613,0.854,59.6621,19.7912,2.4274,85.5023
1796.6257,12.8144,39.2372,-0.0122,12.4699,13.4976,12.9837,3414.565,1592.503,0.0524,62.1028,0.2331,1.4342,0.7468,672.6103,4.7073,0.8133,59.6746,20.1401,2.408,77.2779
1796.7781,12.8179,39.2744,-0.0114,12.4929,13.5878,13.0403,3412.686,1576.896,0.0525,62.0433,0.2357,1.4285,0.7407,672.6103,4.5892,0.5246,59.4624,18.3147,2.3805,79.0605
1796.9305,12.8259,39.3123,-0.0126,12.4536,13.6217,13.0377,3387.71,1561.712,0.0525,62.0445,0.2499,1.4069,0.7284,672.1874,4.3956,0.5629,59.2502,19.8617,2.3578,81.1144
1797.0829,12.8353,39.3416,-0.0122,12.4323,13.5934,13.0129,3363.003,1540.935,0.0526,62.0153,0.2602,1.3858,0.7175,678.1313,4.2239,1.001,59.2127,19.1723,2.362,81.6284
1797.2353,12.8447,39.3628,-0.0151,12.3764,13.5695,12.973,3374.282,1545.554,0.0527,62.0194,0.2716,1.3601,0.703,680.063,4.2705,0.9854,59.1378,19.4215,2.4005,80.4356
1797.3877,12.8542,39.3887,-0.0174,12.3197,13.5487,12.9342,3397.378,1563.602,0.0528,62.0147,0.2583,1.357,0.6982,686.819,4.6087,1.1259,59.0753,19.2471,2.4375,78.2497
1797.5401,12.8633,39.4135,-0.0211,12.2589,13.56,12.9094,3397.646,1575.334,0.0529,62.0767,0.2521,1.3697,0.7018,686.819,4.8852,0.8496,59.1128,19.6707,2.4571,77.7072
1797.6925,12.87,39.4454,-0.0271,12.2103,13.549,12.8796,3394.961,1567.49,0.0528,62.0583,0.2334,1.3838,0.7084,685.8578,4.9557,1.0449,58.963,19.2574,2.4242,78.2371
1797.8449,12.8794,39.4839,-0.0268,12.2289,13.5651,12.897,3396.841,1569.901,0.0528,62.0653,0.2275,1.3929,0.7139,688.7993,4.8358,1.2307,59.1752,19.7724,2.4131,79.1316
1797.9973,12.8888,39.5095,-0.0159,12.2782,13.6053,12.9417,3394.155,1563.053,0.0527,62.0641,0.2407,1.3912,0.7136,682.9743,4.8235,1.1704,59.3375,20.1337,2.4031,78.3343
1798.1497,12.8982,39.5343,-0.0103,12.3486,13.6635,13.0061,3380.19,1549.961,0.0527,62.0809,0.2414,1.3757,0.7095,688.4797,4.6876,0.8021,59.4749,21.2363,2.4054,78.5349
1798.3021,12.9076,39.5677,-0.0153,12.3754,13.673,13.0242,3367.3,1531.539,0.0528,62.0634,0.2467,1.3616,0.7038,688.4797,4.491,0.8552,59.8369,20.9872,2.3839,78.932
1798.4545,12.9118,39.5958,-0.0157,12.3439,13.6321,12.988,3363.003,1538.63,0.0528,62.0751,0.2341,1.3568,0.7012,683.7872,4.2812,1.3163,60.0616,21.1616,2.3857,79.5549
1798.6069,12.9118,39.6296,-0.0167,12.2855,13.585,12.9353,3390.933,1558.682,0.0529,62.0702,0.2323,1.3705,0.7054,686.7077,4.368,1.1877,60.0117,22.2081,2.4014,78.3792
